center_id,truck_id,ETA,actual_arrival,carrier_delay_min
C001,TRK668,2022-02-06 11:00:00,2022-02-06 11:14:00,14
C002,TRK395,2022-02-06 07:00:00,2022-02-06 08:35:00,95
C003,TRK422,2022-02-06 07:00:00,2022-02-06 07:17:00,17
C001,TRK734,2022-02-07 12:00:00,2022-02-07 13:25:00,85
C002,TRK109,2022-02-07 06:00:00,2022-02-07 07:01:00,61
C003,TRK299,2022-02-07 09:00:00,2022-02-07 09:04:00,4
C001,TRK675,2022-02-08 12:00:00,2022-02-08 13:08:00,68
C002,TRK518,2022-02-08 10:00:00,2022-02-08 11:36:00,96
C003,TRK525,2022-02-08 11:00:00,2022-02-08 12:35:00,95
C001,TRK600,2022-02-09 11:00:00,2022-02-09 12:23:00,83
C002,TRK678,2022-02-09 07:00:00,2022-02-09 06:51:00,-9
C003,TRK399,2022-02-09 06:00:00,2022-02-09 06:26:00,26
C001,TRK330,2022-02-10 06:00:00,2022-02-10 06:40:00,40
C002,TRK272,2022-02-10 10:00:00,2022-02-10 10:43:00,43
C003,TRK679,2022-02-10 12:00:00,2022-02-10 13:27:00,87
C001,TRK662,2022-02-11 11:00:00,2022-02-11 12:36:00,96
C002,TRK686,2022-02-11 10:00:00,2022-02-11 09:58:00,-2
C003,TRK893,2022-02-11 06:00:00,2022-02-11 06:38:00,38
C001,TRK655,2022-02-12 10:00:00,2022-02-12 11:03:00,63
C002,TRK878,2022-02-12 12:00:00,2022-02-12 11:40:00,-20
C003,TRK659,2022-02-12 11:00:00,2022-02-12 12:22:00,82
C001,TRK204,2022-02-13 07:00:00,2022-02-13 08:18:00,78
C002,TRK404,2022-02-13 11:00:00,2022-02-13 11:33:00,33
C003,TRK560,2022-02-13 12:00:00,2022-02-13 11:38:00,-22
C001,TRK982,2022-02-14 08:00:00,2022-02-14 08:59:00,59
C002,TRK549,2022-02-14 12:00:00,2022-02-14 11:52:00,-8
C003,TRK894,2022-02-14 12:00:00,2022-02-14 12:00:00,0
C001,TRK314,2022-02-15 12:00:00,2022-02-15 12:30:00,30
C002,TRK805,2022-02-15 12:00:00,2022-02-15 14:00:00,120
C003,TRK269,2022-02-15 08:00:00,2022-02-15 09:19:00,79
C001,TRK903,2022-02-16 10:00:00,2022-02-16 10:05:00,5
C002,TRK924,2022-02-16 07:00:00,2022-02-16 07:22:00,22
C003,TRK459,2022-02-16 06:00:00,2022-02-16 07:55:00,115
C001,TRK711,2022-02-17 10:00:00,2022-02-17 10:41:00,41
C002,TRK431,2022-02-17 10:00:00,2022-02-17 10:13:00,13
C003,TRK396,2022-02-17 11:00:00,2022-02-17 11:44:00,44
C001,TRK978,2022-02-18 10:00:00,2022-02-18 10:38:00,38
C002,TRK238,2022-02-18 10:00:00,2022-02-18 09:54:00,-6
C003,TRK160,2022-02-18 12:00:00,2022-02-18 13:15:00,75
C001,TRK818,2022-02-19 08:00:00,2022-02-19 08:02:00,2
C002,TRK355,2022-02-19 12:00:00,2022-02-19 12:03:00,3
C003,TRK948,2022-02-19 07:00:00,2022-02-19 07:52:00,52
C001,TRK601,2022-02-20 07:00:00,2022-02-20 08:10:00,70
C002,TRK747,2022-02-20 07:00:00,2022-02-20 08:57:00,117
C003,TRK484,2022-02-20 08:00:00,2022-02-20 09:16:00,76
C001,TRK748,2022-02-21 09:00:00,2022-02-21 08:49:00,-11
C002,TRK512,2022-02-21 12:00:00,2022-02-21 11:53:00,-7
C003,TRK811,2022-02-21 10:00:00,2022-02-21 10:41:00,41
C001,TRK599,2022-02-22 08:00:00,2022-02-22 09:26:00,86
C002,TRK102,2022-02-22 08:00:00,2022-02-22 09:58:00,118
C003,TRK848,2022-02-22 12:00:00,2022-02-22 11:53:00,-7
C001,TRK970,2022-02-23 09:00:00,2022-02-23 10:01:00,61
C002,TRK507,2022-02-23 06:00:00,2022-02-23 07:46:00,106
C003,TRK944,2022-02-23 07:00:00,2022-02-23 08:19:00,79
C001,TRK374,2022-02-24 07:00:00,2022-02-24 08:36:00,96
C002,TRK445,2022-02-24 08:00:00,2022-02-24 08:42:00,42
C003,TRK233,2022-02-24 10:00:00,2022-02-24 11:57:00,117
C001,TRK907,2022-02-25 10:00:00,2022-02-25 11:34:00,94
C002,TRK147,2022-02-25 08:00:00,2022-02-25 07:42:00,-18
C003,TRK116,2022-02-25 06:00:00,2022-02-25 07:27:00,87
C001,TRK551,2022-02-26 06:00:00,2022-02-26 06:10:00,10
C002,TRK538,2022-02-26 09:00:00,2022-02-26 08:30:00,-30
C003,TRK765,2022-02-26 07:00:00,2022-02-26 07:03:00,3
C001,TRK995,2022-02-27 08:00:00,2022-02-27 08:10:00,10
C002,TRK770,2022-02-27 08:00:00,2022-02-27 07:53:00,-7
C003,TRK184,2022-02-27 08:00:00,2022-02-27 08:34:00,34
C001,TRK153,2022-02-28 08:00:00,2022-02-28 08:12:00,12
C002,TRK843,2022-02-28 09:00:00,2022-02-28 09:48:00,48
C003,TRK539,2022-02-28 11:00:00,2022-02-28 11:29:00,29
C001,TRK820,2022-03-01 11:00:00,2022-03-01 10:53:00,-7
C002,TRK318,2022-03-01 06:00:00,2022-03-01 05:30:00,-30
C003,TRK235,2022-03-01 09:00:00,2022-03-01 08:49:00,-11
C001,TRK631,2022-03-02 10:00:00,2022-03-02 10:27:00,27
C002,TRK109,2022-03-02 11:00:00,2022-03-02 12:23:00,83
C003,TRK936,2022-03-02 06:00:00,2022-03-02 06:57:00,57
C001,TRK810,2022-03-03 06:00:00,2022-03-03 07:18:00,78
C002,TRK172,2022-03-03 07:00:00,2022-03-03 08:32:00,92
C003,TRK191,2022-03-03 07:00:00,2022-03-03 08:08:00,68
C001,TRK205,2022-03-04 11:00:00,2022-03-04 10:56:00,-4
C002,TRK406,2022-03-04 08:00:00,2022-03-04 09:04:00,64
C003,TRK892,2022-03-04 07:00:00,2022-03-04 08:07:00,67
C001,TRK756,2022-03-05 12:00:00,2022-03-05 12:04:00,4
C002,TRK170,2022-03-05 11:00:00,2022-03-05 11:06:00,6
C003,TRK108,2022-03-05 10:00:00,2022-03-05 11:54:00,114
C001,TRK550,2022-03-06 10:00:00,2022-03-06 10:12:00,12
C002,TRK743,2022-03-06 08:00:00,2022-03-06 08:24:00,24
C003,TRK521,2022-03-06 11:00:00,2022-03-06 11:08:00,8
C001,TRK980,2022-03-07 10:00:00,2022-03-07 11:23:00,83
C002,TRK202,2022-03-07 07:00:00,2022-03-07 06:52:00,-8
C003,TRK703,2022-03-07 07:00:00,2022-03-07 07:01:00,1
C001,TRK459,2022-03-08 11:00:00,2022-03-08 12:08:00,68
C002,TRK910,2022-03-08 09:00:00,2022-03-08 09:50:00,50
C003,TRK383,2022-03-08 07:00:00,2022-03-08 07:33:00,33
C001,TRK354,2022-03-09 11:00:00,2022-03-09 10:51:00,-9
C002,TRK897,2022-03-09 10:00:00,2022-03-09 10:42:00,42
C003,TRK968,2022-03-09 11:00:00,2022-03-09 10:36:00,-24
C001,TRK310,2022-03-10 12:00:00,2022-03-10 12:47:00,47
C002,TRK293,2022-03-10 10:00:00,2022-03-10 11:40:00,100
C003,TRK402,2022-03-10 11:00:00,2022-03-10 12:10:00,70
C001,TRK902,2022-03-11 11:00:00,2022-03-11 10:43:00,-17
C002,TRK606,2022-03-11 12:00:00,2022-03-11 12:31:00,31
C003,TRK346,2022-03-11 09:00:00,2022-03-11 08:58:00,-2
C001,TRK640,2022-03-12 09:00:00,2022-03-12 08:48:00,-12
C002,TRK424,2022-03-12 06:00:00,2022-03-12 07:02:00,62
C003,TRK981,2022-03-12 07:00:00,2022-03-12 08:09:00,69
C001,TRK530,2022-03-13 12:00:00,2022-03-13 13:55:00,115
C002,TRK799,2022-03-13 08:00:00,2022-03-13 09:49:00,109
C003,TRK888,2022-03-13 07:00:00,2022-03-13 08:30:00,90
C001,TRK701,2022-03-14 06:00:00,2022-03-14 05:34:00,-26
C002,TRK368,2022-03-14 06:00:00,2022-03-14 05:33:00,-27
C003,TRK161,2022-03-14 07:00:00,2022-03-14 06:40:00,-20
C001,TRK618,2022-03-15 12:00:00,2022-03-15 13:11:00,71
C002,TRK885,2022-03-15 08:00:00,2022-03-15 09:38:00,98
C003,TRK818,2022-03-15 09:00:00,2022-03-15 10:18:00,78
C001,TRK755,2022-03-16 09:00:00,2022-03-16 08:51:00,-9
C002,TRK730,2022-03-16 10:00:00,2022-03-16 11:47:00,107
C003,TRK185,2022-03-16 07:00:00,2022-03-16 07:41:00,41
C001,TRK623,2022-03-17 08:00:00,2022-03-17 07:50:00,-10
C002,TRK649,2022-03-17 07:00:00,2022-03-17 07:09:00,9
C003,TRK700,2022-03-17 08:00:00,2022-03-17 09:10:00,70
C001,TRK417,2022-03-18 11:00:00,2022-03-18 10:46:00,-14
C002,TRK847,2022-03-18 11:00:00,2022-03-18 12:21:00,81
C003,TRK159,2022-03-18 12:00:00,2022-03-18 12:31:00,31
C001,TRK544,2022-03-19 07:00:00,2022-03-19 06:52:00,-8
C002,TRK726,2022-03-19 06:00:00,2022-03-19 07:26:00,86
C003,TRK416,2022-03-19 10:00:00,2022-03-19 09:44:00,-16
C001,TRK222,2022-03-20 11:00:00,2022-03-20 11:14:00,14
C002,TRK818,2022-03-20 06:00:00,2022-03-20 06:05:00,5
C003,TRK608,2022-03-20 06:00:00,2022-03-20 06:11:00,11
C001,TRK629,2022-03-21 08:00:00,2022-03-21 09:43:00,103
C002,TRK270,2022-03-21 12:00:00,2022-03-21 12:36:00,36
C003,TRK867,2022-03-21 08:00:00,2022-03-21 08:02:00,2
C001,TRK850,2022-03-22 12:00:00,2022-03-22 12:38:00,38
C002,TRK443,2022-03-22 06:00:00,2022-03-22 05:37:00,-23
C003,TRK378,2022-03-22 12:00:00,2022-03-22 13:19:00,79
C001,TRK369,2022-03-23 10:00:00,2022-03-23 09:46:00,-14
C002,TRK742,2022-03-23 11:00:00,2022-03-23 12:57:00,117
C003,TRK566,2022-03-23 06:00:00,2022-03-23 07:37:00,97
C001,TRK156,2022-03-24 10:00:00,2022-03-24 11:02:00,62
C002,TRK270,2022-03-24 09:00:00,2022-03-24 10:55:00,115
C003,TRK361,2022-03-24 08:00:00,2022-03-24 08:10:00,10
C001,TRK687,2022-03-25 12:00:00,2022-03-25 11:56:00,-4
C002,TRK333,2022-03-25 11:00:00,2022-03-25 10:59:00,-1
C003,TRK102,2022-03-25 11:00:00,2022-03-25 12:40:00,100
C001,TRK350,2022-03-26 06:00:00,2022-03-26 05:33:00,-27
C002,TRK472,2022-03-26 06:00:00,2022-03-26 07:30:00,90
C003,TRK283,2022-03-26 09:00:00,2022-03-26 09:08:00,8
C001,TRK666,2022-03-27 12:00:00,2022-03-27 11:39:00,-21
C002,TRK329,2022-03-27 12:00:00,2022-03-27 13:17:00,77
C003,TRK526,2022-03-27 08:00:00,2022-03-27 08:33:00,33
C001,TRK377,2022-03-28 11:00:00,2022-03-28 11:51:00,51
C002,TRK685,2022-03-28 12:00:00,2022-03-28 11:49:00,-11
C003,TRK614,2022-03-28 08:00:00,2022-03-28 08:00:00,0
C001,TRK283,2022-03-29 11:00:00,2022-03-29 10:43:00,-17
C002,TRK147,2022-03-29 07:00:00,2022-03-29 08:42:00,102
C003,TRK998,2022-03-29 09:00:00,2022-03-29 08:47:00,-13
C001,TRK892,2022-03-30 09:00:00,2022-03-30 09:42:00,42
C002,TRK435,2022-03-30 12:00:00,2022-03-30 12:49:00,49
C003,TRK567,2022-03-30 06:00:00,2022-03-30 07:51:00,111
C001,TRK305,2022-03-31 06:00:00,2022-03-31 07:04:00,64
C002,TRK903,2022-03-31 08:00:00,2022-03-31 09:54:00,114
C003,TRK575,2022-03-31 08:00:00,2022-03-31 08:32:00,32
C001,TRK891,2022-04-01 08:00:00,2022-04-01 09:36:00,96
C002,TRK850,2022-04-01 12:00:00,2022-04-01 12:20:00,20
C003,TRK254,2022-04-01 10:00:00,2022-04-01 10:32:00,32
C001,TRK124,2022-04-02 06:00:00,2022-04-02 07:14:00,74
C002,TRK454,2022-04-02 07:00:00,2022-04-02 08:48:00,108
C003,TRK443,2022-04-02 11:00:00,2022-04-02 10:32:00,-28
C001,TRK969,2022-04-03 06:00:00,2022-04-03 07:06:00,66
C002,TRK206,2022-04-03 11:00:00,2022-04-03 11:48:00,48
C003,TRK343,2022-04-03 07:00:00,2022-04-03 08:45:00,105
C001,TRK161,2022-04-04 09:00:00,2022-04-04 10:35:00,95
C002,TRK195,2022-04-04 07:00:00,2022-04-04 07:41:00,41
C003,TRK965,2022-04-04 06:00:00,2022-04-04 06:29:00,29
C001,TRK817,2022-04-05 10:00:00,2022-04-05 11:15:00,75
C002,TRK865,2022-04-05 08:00:00,2022-04-05 09:27:00,87
C003,TRK197,2022-04-05 06:00:00,2022-04-05 07:58:00,118
C001,TRK752,2022-04-06 10:00:00,2022-04-06 10:04:00,4
C002,TRK176,2022-04-06 12:00:00,2022-04-06 13:10:00,70
C003,TRK163,2022-04-06 10:00:00,2022-04-06 11:55:00,115
C001,TRK342,2022-04-07 09:00:00,2022-04-07 09:03:00,3
C002,TRK971,2022-04-07 08:00:00,2022-04-07 08:36:00,36
C003,TRK817,2022-04-07 08:00:00,2022-04-07 09:10:00,70
C001,TRK425,2022-04-08 12:00:00,2022-04-08 12:53:00,53
C002,TRK339,2022-04-08 09:00:00,2022-04-08 09:39:00,39
C003,TRK239,2022-04-08 06:00:00,2022-04-08 06:21:00,21
C001,TRK211,2022-04-09 12:00:00,2022-04-09 13:59:00,119
C002,TRK268,2022-04-09 07:00:00,2022-04-09 06:57:00,-3
C003,TRK421,2022-04-09 09:00:00,2022-04-09 10:29:00,89
C001,TRK648,2022-04-10 09:00:00,2022-04-10 09:00:00,0
C002,TRK562,2022-04-10 08:00:00,2022-04-10 08:23:00,23
C003,TRK371,2022-04-10 08:00:00,2022-04-10 09:28:00,88
C001,TRK192,2022-04-11 12:00:00,2022-04-11 12:00:00,0
C002,TRK946,2022-04-11 07:00:00,2022-04-11 07:47:00,47
C003,TRK320,2022-04-11 11:00:00,2022-04-11 10:40:00,-20
C001,TRK251,2022-04-12 12:00:00,2022-04-12 12:53:00,53
C002,TRK464,2022-04-12 06:00:00,2022-04-12 06:33:00,33
C003,TRK150,2022-04-12 09:00:00,2022-04-12 10:41:00,101
C001,TRK366,2022-04-13 11:00:00,2022-04-13 11:46:00,46
C002,TRK131,2022-04-13 12:00:00,2022-04-13 12:14:00,14
C003,TRK669,2022-04-13 09:00:00,2022-04-13 10:25:00,85
C001,TRK355,2022-04-14 11:00:00,2022-04-14 12:50:00,110
C002,TRK204,2022-04-14 06:00:00,2022-04-14 07:28:00,88
C003,TRK224,2022-04-14 12:00:00,2022-04-14 12:05:00,5
C001,TRK950,2022-04-15 06:00:00,2022-04-15 05:45:00,-15
C002,TRK233,2022-04-15 12:00:00,2022-04-15 12:26:00,26
C003,TRK481,2022-04-15 07:00:00,2022-04-15 08:12:00,72
C001,TRK696,2022-04-16 11:00:00,2022-04-16 10:51:00,-9
C002,TRK932,2022-04-16 10:00:00,2022-04-16 10:36:00,36
C003,TRK166,2022-04-16 06:00:00,2022-04-16 05:35:00,-25
C001,TRK928,2022-04-17 07:00:00,2022-04-17 08:23:00,83
C002,TRK967,2022-04-17 07:00:00,2022-04-17 06:53:00,-7
C003,TRK225,2022-04-17 12:00:00,2022-04-17 12:54:00,54
C001,TRK151,2022-04-18 06:00:00,2022-04-18 07:28:00,88
C002,TRK543,2022-04-18 07:00:00,2022-04-18 08:56:00,116
C003,TRK608,2022-04-18 12:00:00,2022-04-18 13:11:00,71
C001,TRK799,2022-04-19 06:00:00,2022-04-19 07:07:00,67
C002,TRK462,2022-04-19 09:00:00,2022-04-19 09:14:00,14
C003,TRK381,2022-04-19 07:00:00,2022-04-19 07:17:00,17
C001,TRK252,2022-04-20 08:00:00,2022-04-20 09:24:00,84
C002,TRK762,2022-04-20 06:00:00,2022-04-20 06:32:00,32
C003,TRK521,2022-04-20 08:00:00,2022-04-20 09:37:00,97
C001,TRK162,2022-04-21 10:00:00,2022-04-21 11:32:00,92
C002,TRK492,2022-04-21 06:00:00,2022-04-21 06:41:00,41
C003,TRK304,2022-04-21 07:00:00,2022-04-21 08:17:00,77
C001,TRK355,2022-04-22 11:00:00,2022-04-22 12:44:00,104
C002,TRK913,2022-04-22 11:00:00,2022-04-22 12:49:00,109
C003,TRK900,2022-04-22 06:00:00,2022-04-22 07:07:00,67
C001,TRK591,2022-04-23 11:00:00,2022-04-23 12:01:00,61
C002,TRK452,2022-04-23 10:00:00,2022-04-23 11:34:00,94
C003,TRK429,2022-04-23 10:00:00,2022-04-23 11:38:00,98
C001,TRK284,2022-04-24 09:00:00,2022-04-24 09:39:00,39
C002,TRK711,2022-04-24 06:00:00,2022-04-24 06:51:00,51
C003,TRK930,2022-04-24 07:00:00,2022-04-24 06:37:00,-23
C001,TRK159,2022-04-25 12:00:00,2022-04-25 12:41:00,41
C002,TRK642,2022-04-25 12:00:00,2022-04-25 13:30:00,90
C003,TRK338,2022-04-25 08:00:00,2022-04-25 09:59:00,119
C001,TRK353,2022-04-26 07:00:00,2022-04-26 06:55:00,-5
C002,TRK372,2022-04-26 11:00:00,2022-04-26 11:31:00,31
C003,TRK882,2022-04-26 10:00:00,2022-04-26 09:44:00,-16
C001,TRK966,2022-04-27 07:00:00,2022-04-27 08:57:00,117
C002,TRK463,2022-04-27 12:00:00,2022-04-27 13:09:00,69
C003,TRK280,2022-04-27 12:00:00,2022-04-27 12:14:00,14
C001,TRK925,2022-04-28 07:00:00,2022-04-28 07:51:00,51
C002,TRK705,2022-04-28 11:00:00,2022-04-28 12:01:00,61
C003,TRK681,2022-04-28 06:00:00,2022-04-28 07:00:00,60
C001,TRK676,2022-04-29 10:00:00,2022-04-29 10:06:00,6
C002,TRK655,2022-04-29 07:00:00,2022-04-29 08:36:00,96
C003,TRK602,2022-04-29 08:00:00,2022-04-29 08:14:00,14
C001,TRK157,2022-04-30 06:00:00,2022-04-30 05:53:00,-7
C002,TRK120,2022-04-30 07:00:00,2022-04-30 07:26:00,26
C003,TRK100,2022-04-30 10:00:00,2022-04-30 11:32:00,92
C001,TRK925,2022-05-01 08:00:00,2022-05-01 08:21:00,21
C002,TRK834,2022-05-01 07:00:00,2022-05-01 07:57:00,57
C003,TRK160,2022-05-01 07:00:00,2022-05-01 07:52:00,52
C001,TRK700,2022-05-02 06:00:00,2022-05-02 06:07:00,7
C002,TRK892,2022-05-02 11:00:00,2022-05-02 11:06:00,6
C003,TRK981,2022-05-02 06:00:00,2022-05-02 07:44:00,104
C001,TRK482,2022-05-03 08:00:00,2022-05-03 07:48:00,-12
C002,TRK700,2022-05-03 11:00:00,2022-05-03 12:11:00,71
C003,TRK409,2022-05-03 06:00:00,2022-05-03 06:56:00,56
C001,TRK261,2022-05-04 08:00:00,2022-05-04 08:04:00,4
C002,TRK910,2022-05-04 11:00:00,2022-05-04 12:21:00,81
C003,TRK764,2022-05-04 11:00:00,2022-05-04 12:34:00,94
C001,TRK824,2022-05-05 08:00:00,2022-05-05 08:14:00,14
C002,TRK328,2022-05-05 10:00:00,2022-05-05 11:01:00,61
C003,TRK934,2022-05-05 11:00:00,2022-05-05 13:00:00,120
C001,TRK414,2022-05-06 07:00:00,2022-05-06 08:06:00,66
C002,TRK230,2022-05-06 11:00:00,2022-05-06 11:45:00,45
C003,TRK818,2022-05-06 07:00:00,2022-05-06 06:30:00,-30
C001,TRK971,2022-05-07 10:00:00,2022-05-07 11:10:00,70
C002,TRK133,2022-05-07 12:00:00,2022-05-07 13:55:00,115
C003,TRK928,2022-05-07 07:00:00,2022-05-07 07:51:00,51
C001,TRK754,2022-05-08 10:00:00,2022-05-08 10:26:00,26
C002,TRK608,2022-05-08 10:00:00,2022-05-08 09:56:00,-4
C003,TRK863,2022-05-08 07:00:00,2022-05-08 07:54:00,54
C001,TRK455,2022-05-09 06:00:00,2022-05-09 06:30:00,30
C002,TRK751,2022-05-09 08:00:00,2022-05-09 08:12:00,12
C003,TRK557,2022-05-09 06:00:00,2022-05-09 06:55:00,55
C001,TRK314,2022-05-10 06:00:00,2022-05-10 06:37:00,37
C002,TRK458,2022-05-10 07:00:00,2022-05-10 06:47:00,-13
C003,TRK837,2022-05-10 08:00:00,2022-05-10 07:57:00,-3
C001,TRK495,2022-05-11 06:00:00,2022-05-11 05:42:00,-18
C002,TRK270,2022-05-11 09:00:00,2022-05-11 10:17:00,77
C003,TRK487,2022-05-11 09:00:00,2022-05-11 10:36:00,96
C001,TRK484,2022-05-12 08:00:00,2022-05-12 09:49:00,109
C002,TRK907,2022-05-12 06:00:00,2022-05-12 07:32:00,92
C003,TRK766,2022-05-12 12:00:00,2022-05-12 13:57:00,117
C001,TRK266,2022-05-13 12:00:00,2022-05-13 12:27:00,27
C002,TRK918,2022-05-13 09:00:00,2022-05-13 08:48:00,-12
C003,TRK401,2022-05-13 12:00:00,2022-05-13 11:38:00,-22
C001,TRK367,2022-05-14 06:00:00,2022-05-14 06:51:00,51
C002,TRK450,2022-05-14 06:00:00,2022-05-14 05:48:00,-12
C003,TRK264,2022-05-14 07:00:00,2022-05-14 08:06:00,66
C001,TRK660,2022-05-15 11:00:00,2022-05-15 10:49:00,-11
C002,TRK708,2022-05-15 06:00:00,2022-05-15 06:56:00,56
C003,TRK821,2022-05-15 10:00:00,2022-05-15 11:33:00,93
C001,TRK769,2022-05-16 06:00:00,2022-05-16 07:20:00,80
C002,TRK260,2022-05-16 07:00:00,2022-05-16 08:21:00,81
C003,TRK439,2022-05-16 06:00:00,2022-05-16 05:55:00,-5
C001,TRK519,2022-05-17 07:00:00,2022-05-17 07:18:00,18
C002,TRK839,2022-05-17 11:00:00,2022-05-17 12:51:00,111
C003,TRK371,2022-05-17 11:00:00,2022-05-17 12:48:00,108
C001,TRK404,2022-05-18 11:00:00,2022-05-18 11:42:00,42
C002,TRK150,2022-05-18 07:00:00,2022-05-18 06:54:00,-6
C003,TRK662,2022-05-18 09:00:00,2022-05-18 10:56:00,116
C001,TRK257,2022-05-19 12:00:00,2022-05-19 13:35:00,95
C002,TRK103,2022-05-19 06:00:00,2022-05-19 07:02:00,62
C003,TRK401,2022-05-19 09:00:00,2022-05-19 08:52:00,-8
C001,TRK304,2022-05-20 12:00:00,2022-05-20 13:32:00,92
C002,TRK311,2022-05-20 06:00:00,2022-05-20 05:36:00,-24
C003,TRK183,2022-05-20 07:00:00,2022-05-20 07:44:00,44
C001,TRK415,2022-05-21 09:00:00,2022-05-21 08:59:00,-1
C002,TRK582,2022-05-21 12:00:00,2022-05-21 13:11:00,71
C003,TRK193,2022-05-21 09:00:00,2022-05-21 09:37:00,37
C001,TRK496,2022-05-22 11:00:00,2022-05-22 12:49:00,109
C002,TRK490,2022-05-22 07:00:00,2022-05-22 08:04:00,64
C003,TRK556,2022-05-22 08:00:00,2022-05-22 08:17:00,17
C001,TRK550,2022-05-23 06:00:00,2022-05-23 06:37:00,37
C002,TRK331,2022-05-23 09:00:00,2022-05-23 09:37:00,37
C003,TRK677,2022-05-23 12:00:00,2022-05-23 12:38:00,38
C001,TRK870,2022-05-24 06:00:00,2022-05-24 06:08:00,8
C002,TRK187,2022-05-24 11:00:00,2022-05-24 10:54:00,-6
C003,TRK927,2022-05-24 11:00:00,2022-05-24 11:58:00,58
C001,TRK874,2022-05-25 10:00:00,2022-05-25 11:15:00,75
C002,TRK666,2022-05-25 10:00:00,2022-05-25 10:28:00,28
C003,TRK938,2022-05-25 06:00:00,2022-05-25 07:09:00,69
C001,TRK648,2022-05-26 10:00:00,2022-05-26 11:17:00,77
C002,TRK686,2022-05-26 11:00:00,2022-05-26 12:31:00,91
C003,TRK406,2022-05-26 07:00:00,2022-05-26 08:31:00,91
C001,TRK974,2022-05-27 06:00:00,2022-05-27 07:11:00,71
C002,TRK614,2022-05-27 11:00:00,2022-05-27 10:38:00,-22
C003,TRK919,2022-05-27 10:00:00,2022-05-27 11:42:00,102
C001,TRK223,2022-05-28 10:00:00,2022-05-28 10:07:00,7
C002,TRK277,2022-05-28 12:00:00,2022-05-28 13:24:00,84
C003,TRK927,2022-05-28 07:00:00,2022-05-28 07:24:00,24
C001,TRK143,2022-05-29 07:00:00,2022-05-29 07:02:00,2
C002,TRK799,2022-05-29 09:00:00,2022-05-29 08:50:00,-10
C003,TRK942,2022-05-29 09:00:00,2022-05-29 09:21:00,21
C001,TRK954,2022-05-30 11:00:00,2022-05-30 11:07:00,7
C002,TRK427,2022-05-30 10:00:00,2022-05-30 10:36:00,36
C003,TRK189,2022-05-30 11:00:00,2022-05-30 10:47:00,-13
C001,TRK506,2022-05-31 09:00:00,2022-05-31 10:52:00,112
C002,TRK977,2022-05-31 10:00:00,2022-05-31 10:53:00,53
C003,TRK569,2022-05-31 08:00:00,2022-05-31 09:43:00,103
C001,TRK905,2022-06-01 12:00:00,2022-06-01 11:33:00,-27
C002,TRK635,2022-06-01 11:00:00,2022-06-01 13:00:00,120
C003,TRK215,2022-06-01 12:00:00,2022-06-01 13:17:00,77
C001,TRK251,2022-06-02 09:00:00,2022-06-02 09:08:00,8
C002,TRK696,2022-06-02 10:00:00,2022-06-02 12:00:00,120
C003,TRK208,2022-06-02 12:00:00,2022-06-02 11:55:00,-5
C001,TRK904,2022-06-03 10:00:00,2022-06-03 09:55:00,-5
C002,TRK452,2022-06-03 08:00:00,2022-06-03 09:47:00,107
C003,TRK492,2022-06-03 09:00:00,2022-06-03 09:37:00,37
C001,TRK685,2022-06-04 11:00:00,2022-06-04 12:34:00,94
C002,TRK138,2022-06-04 10:00:00,2022-06-04 11:31:00,91
C003,TRK512,2022-06-04 07:00:00,2022-06-04 07:40:00,40
C001,TRK139,2022-06-05 07:00:00,2022-06-05 08:12:00,72
C002,TRK807,2022-06-05 09:00:00,2022-06-05 09:54:00,54
C003,TRK863,2022-06-05 07:00:00,2022-06-05 06:42:00,-18
C001,TRK481,2022-06-06 09:00:00,2022-06-06 09:38:00,38
C002,TRK937,2022-06-06 06:00:00,2022-06-06 06:56:00,56
C003,TRK418,2022-06-06 12:00:00,2022-06-06 12:47:00,47
C001,TRK978,2022-06-07 08:00:00,2022-06-07 09:35:00,95
C002,TRK989,2022-06-07 11:00:00,2022-06-07 10:55:00,-5
C003,TRK407,2022-06-07 07:00:00,2022-06-07 07:04:00,4
C001,TRK892,2022-06-08 11:00:00,2022-06-08 12:23:00,83
C002,TRK375,2022-06-08 12:00:00,2022-06-08 12:52:00,52
C003,TRK719,2022-06-08 11:00:00,2022-06-08 12:16:00,76
C001,TRK292,2022-06-09 11:00:00,2022-06-09 10:52:00,-8
C002,TRK943,2022-06-09 09:00:00,2022-06-09 09:24:00,24
C003,TRK877,2022-06-09 09:00:00,2022-06-09 10:34:00,94
C001,TRK940,2022-06-10 10:00:00,2022-06-10 11:05:00,65
C002,TRK910,2022-06-10 06:00:00,2022-06-10 07:41:00,101
C003,TRK418,2022-06-10 07:00:00,2022-06-10 06:46:00,-14
C001,TRK513,2022-06-11 11:00:00,2022-06-11 12:39:00,99
C002,TRK682,2022-06-11 07:00:00,2022-06-11 08:44:00,104
C003,TRK297,2022-06-11 06:00:00,2022-06-11 06:14:00,14
C001,TRK957,2022-06-12 12:00:00,2022-06-12 12:21:00,21
C002,TRK133,2022-06-12 06:00:00,2022-06-12 06:33:00,33
C003,TRK469,2022-06-12 09:00:00,2022-06-12 08:42:00,-18
C001,TRK380,2022-06-13 11:00:00,2022-06-13 11:20:00,20
C002,TRK617,2022-06-13 08:00:00,2022-06-13 09:28:00,88
C003,TRK797,2022-06-13 09:00:00,2022-06-13 09:01:00,1
C001,TRK481,2022-06-14 06:00:00,2022-06-14 06:31:00,31
